trade_date,stock_code,Inventory_Turnover,TotalAsset_Turnover,CurrentAsset_Turnover,Capital_Fixed_Ratio,total_mv,log_mv,Inventory_Turnover_neutral,TotalAsset_Turnover_neutral,CurrentAsset_Turnover_neutral,Capital_Fixed_Ratio_neutral
2024-09-30,2311.0,7.3802,-0.725079269,-0.688980712,1.414059982,7989327.3559,15.893617128453958,3.9595154952741107,-0.010109315807349195,0.010224737547231189,-0.00011542071398440434
2024-09-30,2385.0,4.1515,-0.713925277,-0.700266298,1.414191574984316,2066739.0634,14.54148259141107,0.48838748492099704,0.0015010097094571018,-0.0015205295579866496,1.951986932868799e-05
2024-09-30,2507.0,1.7236,-0.709918046,-0.704291786,1.4142098318146088,1804729.3598,14.405921199338142,-1.9638176989646332,0.005553991487277754,-0.005592103956067462,3.8112320942973454e-05
2024-09-30,2557.0,2.9434,-0.71149627,-0.702708191,1.4142044606612552,1699978.8695,14.346126379243312,-0.7547384807122204,0.0039959477132782695,-0.004028837220921733,3.288920691102426e-05
2024-09-30,2568.0,0.8243,-0.711631548,-0.702572343,1.4142038903927243,2418795.4413,14.69878022268453,-2.810610179632207,0.0037416521420351456,-0.0037730985561459374,3.1445842086696985e-05
2024-09-30,2714.0,1.9556,-0.71389511,-0.70029666,1.4141917694295516,25310049.6319,17.046712093479478,-1.2583428599701185,0.0006856837812266869,-0.0006991962312377087,1.35118964330605e-05
2024-09-30,300146.0,2.2239,-0.713564591,-0.700629252,1.414193843030254,2534259.6922,14.745412117721894,-1.4026494158005045,0.0017928712874986097,-0.0018141542512698505,2.1283028911911472e-05
2024-09-30,300498.0,3.182,-0.717916199,-0.696241999,1.4141581982504456,13398973.0576,16.4106886244918,-0.14597729951766558,-0.003120752890603873,0.003139237786047855,-1.8484623148573576e-05
2024-09-30,300765.0,3.0944,-0.709952885,-0.704256853,1.4142097387136687,4340192.197,15.283429190119076,-0.43568681919935104,0.0052230012563991846,-0.005258847207957329,3.584669590162015e-05
2024-09-30,300957.0,1.1653,-0.712923408,-0.701274161,1.4141975693011102,2644111.2,14.787845536557976,-2.4536414085947946,0.00241973338176249,-0.0024446372896999025,2.4904243602019704e-05
2024-09-30,300999.0,3.8065,-0.71294869,-0.70124874,1.414197429779404,19241228.3613,16.772565845306296,0.5434046868755198,0.0017246257293914713,-0.0017444769053563958,1.9850974385615672e-05
2024-09-30,301498.0,3.0347,-0.722935461,-0.691159098,1.4140945586923417,2455473.141,14.71383002609984,-0.5975118579798671,-0.007567340034283165,0.007645262880183301,-7.792311842447219e-05
2024-09-30,600132.0,3.5513,-0.71533768,-0.698843821,1.414181500920542,3394090.0116,15.037546245226054,-0.02287186508579353,-7.881041177126846e-05,7.059270799614215e-05,8.217656916720273e-06
2024-09-30,600298.0,2.1393,-0.714183878,-0.700005995,1.4141898726386506,3163695.3351,14.967251312177774,-1.4474752416655159,0.0010987155100226076,-0.0011154792486270937,1.6763410404907475e-05
2024-09-30,600299.0,3.8459,-0.722200153,-0.691905244,1.4141053966524273,3027866.5372,14.923368816346162,0.2512569420319344,-0.006902749533497121,0.006970353151462327,-6.760393204441328e-05
2024-09-30,600519.0,0.2161,-0.712068782,-0.702133146,1.4142019284308276,219583375.44,19.207242560908835,-2.6104752658609764,0.0017828517462160631,-0.0018011731968800015,1.83218814480135e-05
2024-09-30,600598.0,14.2438,-0.715183524,-0.698999169,1.4141826928954553,2641632.3448,14.786907596470373,10.624690425484554,0.00015993392829471986,-0.00016996415836600942,1.0030160088270179e-05
2024-09-30,600600.0,6.06,-0.713363896,-0.700831155,1.414195051422977,10688481.834,16.184677255516362,2.691500485423966,0.0015078269590861337,-0.0015267546181976233,1.8928105707471943e-05
2024-09-30,600737.0,2.6018,-0.71624418,-0.697929853,1.4141740328336805,2196597.1302,14.602419961861887,-1.0503868822593208,-0.0008384591172420075,0.0008366321362700546,1.826850658526169e-06
2024-09-30,600809.0,0.6502,-0.713678468,-0.700514672,1.4141931403287709,26703796.8554,17.1003163175825,-2.554132007617927,0.00088423482693889,-0.0008989845646534267,1.4750082936387798e-05
2024-09-30,600872.0,1.5688,-0.715039851,-0.699143932,1.4141837834081776,1827257.7939,14.418326927705001,-2.1163934409765663,0.00042799966303863624,-0.0004400324179671955,1.2033200553540624e-05
2024-09-30,600873.0,6.3221,-0.720440799,-0.693688416,1.414129214980146,3109539.7375,14.949985278830178,2.7322290825740656,-0.005152378355544496,0.005196229870030211,-4.385150105457036e-05
2024-09-30,600887.0,5.0938,-0.71254639,-0.701653188,1.414199578,18505852.4206,16.733597587080833,1.8237179580776695,0.002140077173891086,-0.002162172826712383,2.2095672143285228e-05
2024-09-30,601118.0,6.2646,-0.714920774,-0.699263899,1.4141846723195466,2533421.2558,14.745081222223044,2.637991257013314,0.0004367999618198892,-0.00044891374481570434,1.2113137431546406e-05
2024-09-30,603156.0,3.188,-0.711885797,-0.702316975,1.4142027716045094,2928352.1904,14.889950430436404,-0.41263473452344224,0.003422884877896437,-0.0034527389965217647,2.9853756889686167e-05
2024-09-30,603288.0,5.6926,-0.713057408,-0.701139415,1.4141968228707322,26785412.8204,17.103367999551025,2.488815137039348,0.0015042649111083328,-0.0015226900935279009,1.84250695789423e-05
2024-09-30,603345.0,2.6917,-0.716294736,-0.697878857,1.4141735932309365,2913584.9007,14.884894805590323,-0.9098411717447026,-0.000984347893172699,0.0009836602579296194,6.878999740944636e-07
2024-09-30,603369.0,0.5324,-0.712514121,-0.701685622,1.4141997435085598,6465693.0,15.682020757018787,-2.9262222142656173,0.002527244107423443,-0.0025521082337259804,2.4864662416579364e-05
2024-09-30,603589.0,0.2053,-0.712008877,-0.702193331,1.4142022079669536,2877000.0,14.872258642533685,-3.398506745017476,0.0033057757007479704,-0.003335109620358101,2.933392045711969e-05
2024-09-30,603605.0,2.0998,-0.71586672,-0.698310517,1.414177237800953,4367902.3817,15.289793447645241,-1.429145753538224,-0.0006929816245544451,0.0006896524295012529,3.3300266308877724e-06
2024-09-30,605499.0,14.380999999999998,-0.711702953,-0.702500629,1.4142035823791836,10839470.98,16.198704750201863,11.015015514464109,0.0031640358029749738,-0.0031914597330875427,2.7424332805559004e-05
2024-09-30,688363.0,0.8247,-0.718195901,-0.695959388,1.414155288206227,3395831.6061,15.038059239229888,-2.7493798889456498,-0.0029372045427367155,0.0029552001090221713,-1.7996327462910244e-05
2024-09-30,568.0,0.3109,-0.712209393,-0.701991866,1.4142012589160171,22035338.5499,16.908158020328987,-2.9278846100770664,0.0024181615625961106,-0.0024415060420888146,2.334441346518723e-05
2024-09-30,596.0,0.5646,-0.712946969,-0.701250471,1.4141974392964056,10731637.2,16.188706684514564,-2.8031770668993183,0.0019233940622304102,-0.0019447007453599063,2.130600312244546e-05
2024-09-30,729.0,2.2266,-0.715950667,-0.69822587,1.4141765367856218,3170856.7586,14.969512380188611,-1.3597698484120166,-0.0006688365805492813,0.0006654144398530182,3.421959450244927e-06
2024-09-30,858.0,1.1488,-0.71146835,-0.702736227,1.4142045761993467,63080011.6893,17.959914505368225,-1.9014122268867983,0.002804245997088617,-0.0028283045583139543,2.40577702934619e-05
2024-09-30,876.0,7.9966,-0.719264426,-0.694879055,1.4141434808930795,4732154.0923,15.369891067434414,4.482015174363208,-0.004117719866927327,0.004148344976004803,-3.062518600005504e-05
2024-09-30,895.0,6.4529,-0.729371688,-0.684605682,1.4139773695417364,9385767.226,16.05470497490112,3.061097389077119,-0.014456100539064543,0.014654532097106432,-0.0001984319916690236
2024-12-31,998.0,1.2889,-0.709844658,-0.704365366,1.4142100241656583,1471055.8229,14.201490947809827,-2.6037120137191683,0.00706538032848858,-0.007123216217392869,5.783599520214899e-05
2024-12-31,2299.0,5.2277,-0.722751109,-0.691346216,1.4140973248804674,1800443.6272,14.403543652055781,1.3858274959995658,-0.006032256448989193,0.006088951288303224,-5.669500983085385e-05
2024-12-31,2304.0,0.4007,-0.711693071,-0.702510554,1.4142036252925274,12583335.7031,16.347883933317007,-2.9529094393423603,0.0031860130126893926,-0.003217991569602119,3.197887905925789e-05
2024-12-31,2311.0,9.5768,-0.730309363,-0.683647576,1.413956939195976,8160693.6029,15.914839723683356,6.114444424517825,-0.015020525036181565,0.015231306675347889,-0.0002107814315233103
2024-12-31,2385.0,5.6934,-0.717598982,-0.696562426,1.4141614079581803,1861934.0186,14.437126300423296,1.8599607764131267,-0.0009119059340498836,0.0009048222200915834,7.083622546533164e-06
2024-12-31,2507.0,2.214,-0.710370475,-0.703838058,1.414208533365311,1630487.5866,14.30438966093506,-1.6527720712440228,0.006442198779255115,-0.0064976108299815705,5.541236094264157e-05
2024-12-31,2557.0,3.2053,-0.712725255,-0.701473386,1.414198641804782,1472842.126,14.202704511153554,-0.6870072634843067,0.004183635033778832,-0.004230076921007853,4.644263270114912e-05
2024-12-31,2568.0,1.0146,-0.712872443,-0.701325406,1.4141978487147588,2939282.443,14.893676042518862,-2.704190374106762,0.003382637771823349,-0.003422023590196166,3.938550246607164e-05
2024-12-31,2714.0,2.6619,-0.716863117,-0.697305366,1.414168482933318,20998866.1345,16.859979000634752,-0.563112038272906,-0.002468586232727943,0.0024763921228870833,-7.805905992919193e-06
2024-12-31,300146.0,2.8512,-0.7141162,-0.700074124,1.4141903243100606,2049518.7444,14.533115564725156,-0.9581343830844182,0.002480049357178493,-0.002515178871231649,3.512977850084198e-05
2024-12-31,300498.0,4.3645,-0.722677356,-0.691421066,1.414098422356102,10985620.1633,16.212097717673842,0.976791902913817,-0.007669788712091008,0.00774178217218402,-7.199308000105376e-05
2024-12-31,300765.0,3.6937,-0.710445813,-0.703762486,1.4142082983233213,3734812.6381,15.13320821146216,0.035060985210129125,0.005582618274004081,-0.005630282590467606,4.7663619049176376e-05
2024-12-31,300957.0,1.9867,-0.715105809,-0.699077476,1.4141832852131209,1808348.4,14.407924500485214,-1.8540723845920297,0.0016088983161517412,-0.0016381237618351419,2.9225608001670622e-05
2024-12-31,300999.0,4.4317,-0.714811451,-0.699374026,1.4141854765094926,17679809.9989,16.687933868447473,1.1634839586465349,-0.00025412814102465653,0.00024338033949544702,1.0747354737716819e-05
2024-12-31,301498.0,4.2126,-0.72821738,-0.685783965,1.4140013443295398,3133148.524,14.957548975130505,0.5098494076774376,-0.012022736906191045,0.012180434134030249,-0.00015769792631736834
2024-12-31,600132.0,3.5143,-0.714599916,-0.699587084,1.4141870002308907,3049986.4898,14.930647719000014,-0.19520604037248201,0.0016201815295100452,-0.0016483831775947477,2.8201849842535154e-05
2024-12-31,600298.0,2.8698,-0.716779203,-0.697390054,1.414169256833915,3131464.0678,14.957011206444601,-0.8330856368871316,-0.0005840510601218263,0.000573831412767456,1.0219453229431963e-05
2024-12-31,600299.0,4.9846,-0.727376498,-0.686641495,1.4140179936999435,3365786.0976,15.029172103763543,1.299835420014785,-0.01124962595426593,0.011391324488464472,-0.00014169785930384649
2024-12-31,600519.0,0.2737,-0.713779674,-0.700412831,1.4141925054606812,191444544.72,19.070108740939943,-2.396303879107797,-0.0014764063727293886,0.0014802264065593151,-3.819430678619895e-06
2024-12-31,600598.0,14.876060000000004,-0.719945547,-0.694189836,1.4141353828865066,2622077.8658,14.77947763996628,11.12859210347252,-0.0035824097165837454,0.0036044546216120743,-2.2045053921448954e-05
2024-12-31,600600.0,5.3989,-0.713617231,-0.700576289,1.414193519742725,11039080.4085,16.21695229901237,2.0124109862115436,0.0013857427987450377,-0.00140880332897797,2.3060297149157805e-05
2024-12-31,600737.0,3.1237,-0.720261943,-0.693869527,1.4141314696505207,2183764.0408,14.59656057008346,-0.6697020624654169,-0.003725726408637664,0.0037500260613809733,-2.43000452053721e-05
2024-12-31,600809.0,0.6899,-0.714333997,-0.699854859,1.414188855205848,22472960.9335,16.92782340822168,-2.5180749390122683,-3.6617893299784043e-06,-8.290270510302733e-06,1.1951319349057243e-05
2024-12-31,600872.0,2.1108,-0.717299983,-0.696864362,1.4141643451661745,1724655.6631,14.360537972927549,-1.741872097513577,-0.0005404377285884721,0.0005297226957832191,1.0715146212758597e-05
2024-12-31,600873.0,7.0992,-0.724531457,-0.689537782,1.4140692395508911,2861347.1163,14.8668030915864,3.373661285849498,-0.008250948575345585,0.008339929137652136,-8.898004319513042e-05
2024-12-31,600887.0,6.5615,-0.713685446,-0.700507651,1.4141930968742589,19212288.3277,16.77106064934214,3.3141587701113586,0.000793220855365484,-0.0008108350630695593,1.761412912504312e-05
2024-12-31,601118.0,9.8508,-0.719375092,-0.694767104,1.4141421954575175,2315170.4382,14.654993866204927,6.072071716871106,-0.0028941660081437393,0.002908269393551599,-1.4103968450696058e-05
2024-12-31,603156.0,3.8954,-0.713058828,-0.701137986,1.4141968148651305,2890387.3824,14.876901093458683,0.17239709781029644,0.0032121255199273335,-0.003250628413213774,3.85037270558275e-05
2024-12-31,603288.0,6.5895,-0.714251039,-0.699938381,1.4141894201054217,25523156.497,17.055096695978754,3.4134859508218245,-4.1131984353737217e-05,2.976973274115835e-05,1.1362415971216677e-05
2024-12-31,603345.0,3.3869,-0.719029319,-0.695116854,1.414146172783038,2389761.4023,14.68670408725054,-0.3838652069853121,-0.0025783977699568306,0.002588811627422638,-1.0414113673640202e-05
2024-12-31,603369.0,0.5519,-0.712837685,-0.701360353,1.4141980378578956,5674103.5,15.55142313528432,-3.0017168114445316,0.002795024050625816,-0.0028286359994850185,3.361180335637037e-05
2024-12-31,603589.0,0.2799,-0.713412523,-0.700782239,1.4141947621580078,2354400.0,14.6717964759014,-3.494608808902226,0.0030525040707779505,-0.00309081435969627,3.8310407062258633e-05
2024-12-31,603605.0,4.2284,-0.722382441,-0.691720318,1.4141027584298351,3356216.6215,15.02632489201295,0.5429204277120108,-0.0062528748730645844,0.006309781595591368,-5.690731785823466e-05
2024-12-31,605499.0,10.682,-0.712284411,-0.701916483,1.4142008940352118,12923363.076,16.374547322446563,7.335086275505518,0.0025694436508754137,-0.0025984494882702602,2.9005903331214e-05
2024-12-31,688363.0,1.1691,-0.722038641,-0.692069066,1.4141077074200876,2458485.7472,14.715056168461215,-2.5945454274926094,-0.005614547001542847,0.005663683887526916,-4.9136503966984435e-05
2024-12-31,568.0,0.0946,-0.708593017,-0.705619503,1.4142125203579807,18428832.8176,16.729426997070817,-3.163196279782335,0.005925044340128416,-0.005962458981710328,3.74150449988786e-05
2024-12-31,596.0,0.2005,-0.709251857,-0.704959534,1.4142113910782987,9160638.0,16.030426384879842,-3.2328294333128724,0.005927610857788923,-0.005970233356631605,4.2622593600105674e-05
2024-12-31,729.0,0.5621,-0.709375306,-0.704835828,1.4142111338300216,3393521.3666,15.03737869143735,-3.120603740282095,0.0067438008299667285,-0.006795168898158344,5.136787350479288e-05
2024-12-31,858.0,0.4663,-0.708932568,-0.705279422,1.4142119895929937,54358038.502,17.81110306311569,-2.519865600695765,0.004561992662729608,-0.00458907126592889,2.7078286470416657e-05
2024-12-31,876.0,2.093,-0.710667875,-0.703539699,1.414207574,4064292.9059,15.217750338945464,-1.5444087812471414,0.005280561044873844,-0.0053267339365518085,4.617287444697027e-05
2024-12-31,895.0,1.7967,-0.711221968,-0.702983596,1.414205563703827,8994260.5089,16.012097210636483,-1.6412322586901822,0.003974843240750925,-0.004011804904485161,3.696138326003684e-05
2024-12-31,998.0,0.2096,-0.707509252,-0.706704234,1.4142134859992144,1471055.8229,14.201490947809827,-3.683012013719168,0.009400786328488508,-0.009462084217392919,6.12978287581889e-05
2025-03-31,2299.0,1.2484,-0.710923917,-0.703282764,1.4142066813575769,1867587.2431,14.440157911417337,0.32040342616559503,-0.0011490993956939644,0.0011517608911688626,-2.6611620529415347e-06
2025-03-31,2304.0,0.1409,-0.709021438,-0.705190395,1.4142118326838111,11486643.6893,16.256695500042817,-0.9225183019682157,0.0007058596860093358,-0.0007080864738138182,2.22651919279393e-06
2025-03-31,2311.0,1.9035,-0.713407563,-0.700787229,1.4141947917659154,8310431.1002,15.933022042766437,0.864211349523653,-0.0036717981419702728,0.003686565364715344,-1.4767422034100974e-05
2025-03-31,2385.0,1.3152,-0.709491488,-0.70471939,1.4142108785562406,1707131.1903,14.350324853129237,0.39390042383472923,0.0002856796022455699,-0.0002872281483281558,1.5490746210211626e-06
2025-03-31,2507.0,0.4633,-0.70987114,-0.704338815,1.4142099553433514,1548559.3356,14.25283559577558,-0.4507318136989272,-9.14221166189444e-05,9.078241748639027e-05,6.400109320292557e-07
2025-03-31,2557.0,1.0247,-0.70847948,-0.705733193,1.4142126735284817,1313199.8188,14.087977326626014,0.12295826598077597,0.0013045505117182943,-0.001307932144229751,3.382122931272491e-06
2025-03-31,2568.0,0.2066,-0.708423886,-0.705788858,1.4142127440889831,2744099.8173,14.824963643733357,-0.7500835977596642,0.0013408652356967643,-0.0013442108758641158,3.345720190894852e-06
2025-03-31,2714.0,0.6961,-0.709502976,-0.704707876,1.4142108526214296,21157301.1495,16.867495611900168,-0.4128530639296434,0.00020834339214237385,-0.00020950050674617415,1.1578077299123635e-06
2025-03-31,300146.0,0.988,-0.70919106,-0.705020452,1.4142115124728298,1978083.2363,14.497638871320868,0.05571825696586674,0.0005822539247041236,-0.0005844150844031004,2.161610643813816e-06
2025-03-31,300498.0,1.0682,-0.71062178,-0.703585948,1.4142077283849166,11092092.4999,16.221743025017688,0.00738738293480834,-0.0008935679708096389,0.0008954411087626069,-1.872706839600724e-06
2025-03-31,300765.0,0.6956,-0.70837133,-0.705841479,1.4142128081084615,5248963.8317,15.473541249698219,-0.30943464800966813,0.00137645469724601,-0.0013797711798466672,3.3156077137164175e-06
2025-03-31,300957.0,0.3659,-0.708415427,-0.705797328,1.4142127545687406,1830375.6,14.420031749659184,-0.5605961812066632,0.0013599170968863206,-0.0013633325232367266,3.414970141335516e-06
2025-03-31,300999.0,1.1125,-0.709156216,-0.705055365,1.4142115804717683,17056326.9723,16.65203177627873,0.019609628718667116,0.000560739842457969,-0.0005626572371280059,1.9169296263665814e-06
2025-03-31,301498.0,1.097,-0.713500857,-0.700693374,1.414194230926643,3555595.516,15.084033122239626,0.12100293649884741,-0.0037428829213127512,0.0037580878916819715,-1.520504245533516e-05
2025-03-31,600132.0,1.1312,-0.710541816,-0.703666175,1.4142079910168055,2832683.4219,14.856735025974821,0.17214786579205077,-0.0007778958913318146,0.0007793078635902617,-1.4119631579490033e-06
2025-03-31,600298.0,0.6196,-0.709294737,-0.704916566,1.414211303356082,3000298.6936,14.914222406209499,-0.34373778203930294,0.0004676792611127967,-0.00046957094309618697,1.8920326303462076e-06
2025-03-31,600299.0,1.1746,-0.711840775,-0.702362199,1.4142029741867497,2842815.3494,14.860305439315264,0.21528169373607908,-0.0020769482919590354,0.0020833777825539634,-6.429311409261729e-06
2025-03-31,600519.0,0.083478,-0.708974011,-0.705237906,1.4142119173492973,196092476.58,19.094096925208785,-1.1914667833420804,0.0006790613659588551,-0.0006809602326431907,1.8993756025764696e-06
2025-03-31,600598.0,0.606,-0.708126921,-0.70608615,1.4142130715527814,2460308.9941,14.715797507378326,-0.342545331350283,0.0016406859794549922,-0.0016443744678688033,3.689027924913546e-06
2025-03-31,600600.0,2.0846,-0.70982563,-0.704384443,1.4142100732070202,10403364.7053,16.157639841143034,1.0285662347425233,-9.574105639875707e-05,9.525988814107489e-05,4.814189433766103e-07
2025-03-31,600737.0,0.488,-0.709050051,-0.70516173,1.4142117805757133,2053294.2989,14.534956036384921,-0.4470637140837126,0.0007222867221493567,-0.0007247114643109676,2.4242974634436365e-06
2025-03-31,600809.0,0.2721,-0.709894135,-0.704315761,1.414209895046621,26141393.349,17.07903056806801,-0.8526228611000037,-0.00018834928021149722,0.00018817887529698485,1.6953158521459954e-07
2025-03-31,600872.0,0.4436,-0.708674125,-0.705538279,1.414212403479782,1615004.5311,14.294848320269633,-0.47356383573371463,0.001104493846813881,-0.0011075764467289861,3.0820498042594124e-06
2025-03-31,600873.0,1.6333,-0.71178513,-0.702418092,1.4142032219103255,2949783.5675,14.897242358675364,0.6712280697631949,-0.002022269547433897,0.002028456400363754,-6.186948709796525e-06
2025-03-31,600887.0,2.0241,-0.709202514,-0.705008976,1.414211489869951,17875449.1796,16.69893877515729,0.9277127416245154,0.0005132147735725789,-0.0005150343584964245,1.8195199151804786e-06
2025-03-31,601118.0,1.7751,-0.709131837,-0.70507979,1.414211627,2139713.8985,14.576182685770704,0.8369628652835694,0.0006394222490019308,-0.0006416870060648172,2.2647382793561377e-06
2025-03-31,603156.0,1.7162,-0.709134038,-0.705077585,1.414211623153462,2836884.8011,14.858217107080048,0.7570373775831851,0.0006298433380016455,-0.0006320631505813967,2.219958395333066e-06
2025-03-31,603288.0,2.3361,-0.709388625,-0.70482248,1.414211105212428,22564917.0076,16.931906913310485,1.2223451142952657,0.00032100941749635403,-0.0003224101811584168,1.401050329974396e-06
2025-03-31,603345.0,0.9071,-0.710154847,-0.704054329,1.414209176381255,2340487.9714,14.665870000379853,-0.03772326728649311,-0.0003859339363394554,0.0003861331996757311,-1.9889732327804666e-07
2025-03-31,603369.0,0.2513,-0.70970409,-0.704506289,1.4142103783696376,6593078.5957,15.701530959107348,-0.7707311366252829,3.7730574933614314e-05,-3.8583959018123615e-05,8.527793766699432e-07
2025-03-31,603589.0,0.083478,-0.708938974,-0.705273005,1.4142119785321263,2157600.0,14.584507050807657,-0.8552797108641412,0.0008320674868432798,-0.0008346830354125645,2.6150622407516977e-06
2025-03-31,603605.0,0.9303,-0.710269855,-0.703938984,1.4142088389009373,3276967.7016,15.002429071544494,-0.03961353314260074,-0.0005097461910181789,0.0005103313144799726,-5.852244762127867e-07
2025-03-31,605499.0,2.7983,-0.708645186,-0.70556726,1.4142124458949878,12946763.661,16.376356404529535,1.7259610532969247,0.0010789814031897382,-0.0010818038191648949,2.8223632650981045e-06
2025-03-31,688363.0,0.2426,-0.710554523,-0.703653427,1.414207949688092,2329395.9783,14.661119555153105,-0.7018691245998571,-0.0007854856665360233,0.0007869102402241479,-1.4249010256150996e-06
2025-03-31,,,,,,,,,,,
2025-03-31,,,,,,,,,,,
2025-03-31,,,,,,,,,,,
2025-03-31,,,,,,,,,,,
2025-03-31,,,,,,,,,,,
2025-03-31,,,,,,,,,,,
2025-03-31,,,,,,,,,,,
2025-03-31,,,,,,,,,,,
